id,numero,rep,nom_voie,code_postal,nom_commune
40085_0220_00060,60,,Quartier de la Grave,40210,Commensacq
40085_0370_00205,205,,Route de Sabres,40210,Commensacq
40085_vmza2t_02300,2300,,La Bruse,40210,Commensacq
40085_0400_00140,140,,Route de Trensacq,40210,Commensacq
40085_0220_00091,91,,Quartier de la Grave,40210,Commensacq
40085_0110_00150,150,,Impasse de la Borde,40210,Commensacq
40085_0060_00600,600,,Chemin de Bacquesserre,40210,Commensacq
40085_0130_00309,309,,Quartier la Callune,40210,Commensacq
40085_0370_00750,750,,Route de Sabres,40210,Commensacq
40085_0230_01371,1371,,Allée du Guidenson,40210,Commensacq
40085_0200_00148,148,,Rue de la Gare,40210,Commensacq
40085_0130_00210,210,,Quartier la Callune,40210,Commensacq
40085_0030_00285,285,,Chemin d’Ayguesèque,40210,Commensacq
40085_0200_00055,55,,Rue de la Gare,40210,Commensacq
40085_0200_00200,200,,Rue de la Gare,40210,Commensacq
40085_0330_00300,300,,Route de Pissos,40210,Commensacq
40085_0350_02800,2800,,Route des Quartiers,40210,Commensacq
40085_0270_00025,25,,Route de Labouheyre,40210,Commensacq
40085_0270_00262,262,,Route de Labouheyre,40210,Commensacq
40085_0400_00400,400,,Route de Trensacq,40210,Commensacq
40085_0400_00290,290,,Route de Trensacq,40210,Commensacq
40085_0200_00210,210,,Rue de la Gare,40210,Commensacq
40085_0270_00640,640,,Route de Labouheyre,40210,Commensacq
40085_0280_00088,88,,Impasse Lasserette,40210,Commensacq
40085_0270_00600,600,,Route de Labouheyre,40210,Commensacq
40085_0270_00406,406,,Route de Labouheyre,40210,Commensacq
40085_0350_01135,1135,,Route des Quartiers,40210,Commensacq
40085_0400_00110,110,,Route de Trensacq,40210,Commensacq
40085_0140_01620,1620,,Chemin de Cantegrit,40210,Commensacq
40085_0270_00061,61,,Route de Labouheyre,40210,Commensacq
40085_0270_00540,540,,Route de Labouheyre,40210,Commensacq
40085_0270_00172,172,,Route de Labouheyre,40210,Commensacq
40085_0170_00039,39,,Chemin de Chioule,40210,Commensacq
40085_0230_00070,70,,Allée du Guidenson,40210,Commensacq
40085_0230_00111,111,,Allée du Guidenson,40210,Commensacq
40085_0370_00780,780,,Route de Sabres,40210,Commensacq
40085_0210_00095,95,,Impasse des Gemmeurs,40210,Commensacq
40085_0330_00380,380,,Route de Pissos,40210,Commensacq
40085_0130_00302,302,,Quartier la Callune,40210,Commensacq
40085_0270_00095,95,,Route de Labouheyre,40210,Commensacq
40085_0200_00216,216,,Rue de la Gare,40210,Commensacq
40085_0270_00381,381,,Route de Labouheyre,40210,Commensacq
40085_0400_00156,156,,Route de Trensacq,40210,Commensacq
40085_0230_00195,195,,Allée du Guidenson,40210,Commensacq
40085_0120_00170,170,,Quartier Bouheben,40210,Commensacq
40085_0150_00106,106,,Route de Capbat,40210,Commensacq
40085_0250_00210,210,,Chemin de la Hourcadère,40210,Commensacq
40085_0150_00113,113,,Route de Capbat,40210,Commensacq
40085_0140_01215,1215,,Chemin de Cantegrit,40210,Commensacq
40085_0130_00380,380,,Quartier la Callune,40210,Commensacq
40085_0270_00190,190,,Route de Labouheyre,40210,Commensacq
40085_0370_00466,466,,Route de Sabres,40210,Commensacq
40085_0400_00228,228,,Route de Trensacq,40210,Commensacq
40085_0040_00130,130,,Impasse des Alouettes,40210,Commensacq
40085_0150_01480,1480,,Route de Capbat,40210,Commensacq
40085_0230_01185,1185,,Allée du Guidenson,40210,Commensacq
40085_0030_00125,125,,Chemin d’Ayguesèque,40210,Commensacq
40085_0230_01022,1022,,Allée du Guidenson,40210,Commensacq
40085_0230_00215,215,,Allée du Guidenson,40210,Commensacq
40085_0200_00111,111,,Rue de la Gare,40210,Commensacq
40085_0140_01548,1548,,Chemin de Cantegrit,40210,Commensacq
40085_0330_00014,14,,Route de Pissos,40210,Commensacq
40085_0335_00201,201,,Chemin de Pouchiou,40210,Commensacq
40085_0060_00450,450,,Chemin de Bacquesserre,40210,Commensacq
40085_0230_00113,113,,Allée du Guidenson,40210,Commensacq
40085_0370_00349,349,,Route de Sabres,40210,Commensacq
40085_0230_01485,1485,,Allée du Guidenson,40210,Commensacq
40085_anhnbl_00085,85,,Impasse Canteloup,40210,Commensacq
40085_0270_00494,494,,Route de Labouheyre,40210,Commensacq
40085_0290_00120,120,,Impasse Lou Nanot,40210,Commensacq
40085_anhnbl_00060,60,,Impasse Canteloup,40210,Commensacq
40085_0040_00110,110,,Impasse des Alouettes,40210,Commensacq
40085_0400_00330,330,,Route de Trensacq,40210,Commensacq
40085_0220_00018,18,,Quartier de la Grave,40210,Commensacq
40085_0200_00131,131,,Rue de la Gare,40210,Commensacq
40085_0270_00050,50,,Route de Labouheyre,40210,Commensacq
40085_0270_00130,130,,Route de Labouheyre,40210,Commensacq
40085_0320_00165,165,,Chemin du Peyron,40210,Commensacq
40085_0410_00600,600,,Route du Treytin,40210,Commensacq
40085_0350_00284,284,,Route des Quartiers,40210,Commensacq
40085_b082_02350,2350,,Perprise de Tuyas,40210,Commensacq
40085_0400_00088,88,,Route de Trensacq,40210,Commensacq
40085_0350_01030,1030,,Route des Quartiers,40210,Commensacq
40085_0130_00401,401,,Quartier la Callune,40210,Commensacq
40085_0200_00144,144,,Rue de la Gare,40210,Commensacq
40085_0370_00090,90,,Route de Sabres,40210,Commensacq
40085_0350_01140,1140,,Route des Quartiers,40210,Commensacq
40085_0340_00014,14,,Impasse du Presbytere,40210,Commensacq
40085_0100_00100,100,,Chemin de Bise,40210,Commensacq
40085_0130_00411,411,,Quartier la Callune,40210,Commensacq
40085_0130_00171,171,,Quartier la Callune,40210,Commensacq
40085_0350_01185,1185,,Route des Quartiers,40210,Commensacq
40085_0270_00555,555,,Route de Labouheyre,40210,Commensacq
40085_0130_00377,377,,Quartier la Callune,40210,Commensacq
40085_0270_01750,1750,,Route de Labouheyre,40210,Commensacq
40085_0300_02000,2000,,Chemin de Mougnocq,40210,Commensacq
40085_0270_00015,15,,Route de Labouheyre,40210,Commensacq
40085_0350_00840,840,,Route des Quartiers,40210,Commensacq
40085_0160_00100,100,,Impasse des Chevreuils,40210,Commensacq
40085_0270_00620,620,,Route de Labouheyre,40210,Commensacq
40085_0330_00030,30,,Route de Pissos,40210,Commensacq
40085_0350_00023,23,,Route des Quartiers,40210,Commensacq
40085_0350_00125,125,,Route des Quartiers,40210,Commensacq
40085_0120_00181,181,,Quartier Bouheben,40210,Commensacq
40085_0150_00661,661,,Route de Capbat,40210,Commensacq
40085_0200_00121,121,,Rue de la Gare,40210,Commensacq
40085_0370_00025,25,,Route de Sabres,40210,Commensacq
40085_0400_00234,234,,Route de Trensacq,40210,Commensacq
40085_0350_02636,2636,,Route des Quartiers,40210,Commensacq
40085_0380_00140,140,,Rue du Stade,40210,Commensacq
40085_0200_00220,220,,Rue de la Gare,40210,Commensacq
40085_0240_00231,231,,Impasse du Petit Guidenson,40210,Commensacq
40085_0140_01675,1675,,Chemin de Cantegrit,40210,Commensacq
40085_0140_01451,1451,,Chemin de Cantegrit,40210,Commensacq
40085_0330_00190,190,,Route de Pissos,40210,Commensacq
40085_0190_00021,21,,Chemin des Ecureuils,40210,Commensacq
40085_0350_01054,1054,,Route des Quartiers,40210,Commensacq
40085_0230_01331,1331,,Allée du Guidenson,40210,Commensacq
40085_0360_00150,150,,Impasse des Renards,40210,Commensacq
40085_0330_00167,167,,Route de Pissos,40210,Commensacq
40085_0130_00107,107,,Quartier la Callune,40210,Commensacq
40085_0400_00029,29,,Route de Trensacq,40210,Commensacq
40085_0220_00099,99,,Quartier de la Grave,40210,Commensacq
40085_0350_02555,2555,,Route des Quartiers,40210,Commensacq
40086_0075_00041_a,41,a,Chemin de Gnougn,40500,Coudures
40086_0025_00618,618,,Chemin de Cabanne,40500,Coudures
40086_0040_00120,120,,Rue de la Chalosse,40500,Coudures
40086_0105_00095,95,,Chemin de Laporterie,40500,Coudures
40086_0030_00531,531,,Chemin de Campas,40500,Coudures
40086_0095_00009,9,,Route du Lac,40500,Coudures
40086_0001_00211,211,,Route de Saint-sever,40500,Coudures
40086_0140_00153,153,,Chemin de Pinanoun,40500,Coudures
40086_0001_00406,406,,Route de Saint-sever,40500,Coudures
40086_0040_00043,43,,Rue de la Chalosse,40500,Coudures
40086_0001_00187,187,,Route de Saint-sever,40500,Coudures
40086_0080_00070,70,,Route de Grenade,40500,Coudures
40086_b054_00128,128,,Plaine d'Ayros,40500,Coudures
40086_4gu4tn_00066,66,,Famulor,40500,Coudures
40086_0155_00071,71,,Route de Sainte-colombe,40500,Coudures
40086_0155_00026,26,,Route de Sainte-colombe,40500,Coudures
40086_0005_00123,123,,Avenue Andriou,40500,Coudures
40086_0075_00109,109,,Chemin de Gnougn,40500,Coudures
40086_0145_00010,10,,Place de la Poste,40500,Coudures
40086_0065_00050,50,,Chemin de Famulor,40500,Coudures
40086_0095_00248,248,,Route du Lac,40500,Coudures
40086_0190_00110,110,,Place du 19 Mars 1962,40500,Coudures
40086_0045_00453,453,,Chemin de Comte,40500,Coudures
40086_0005_00226,226,,Avenue Andriou,40500,Coudures
40086_oukf8d_00040,40,,Courcagnet,40500,Coudures
40086_6silwn_00079,79,,Impasse du Chemin du Paou,40500,Coudures
40086_0130_00450,450,,Route de Pau,40500,Coudures
40086_0130_00055,55,,Route de Pau,40500,Coudures
40086_0001_00480,480,,Route de Saint-sever,40500,Coudures
40086_0125_00040,40,,Chemin du Paou,40500,Coudures
40086_0015_00215,215,,Rue d'Audigeos,40500,Coudures
40086_0040_00437,437,,Rue de la Chalosse,40500,Coudures
40086_0065_00280,280,,Chemin de Famulor,40500,Coudures
40086_0020_00102,102,,Chemin de Brameloup,40500,Coudures
40086_0040_00010,10,,Rue de la Chalosse,40500,Coudures
40086_0125_00070,70,,Chemin du Paou,40500,Coudures
40086_0125_00258,258,,Chemin du Paou,40500,Coudures
40086_a002_00080,80,,Lotissement la Plaine d'Ayros,40500,Coudures
40086_0190_00116,116,,Place du 19 Mars 1962,40500,Coudures
40086_oukf8d_00112,112,,Courcagnet,40500,Coudures
40086_0005_00270,270,,Avenue Andriou,40500,Coudures
40086_0065_00090,90,,Chemin de Famulor,40500,Coudures
40086_0040_00231,231,,Rue de la Chalosse,40500,Coudures
40086_0155_00070,70,,Route de Sainte-colombe,40500,Coudures
40086_0190_00004,4,,Place du 19 Mars 1962,40500,Coudures
40086_0025_00150,150,,Chemin de Cabanne,40500,Coudures
40086_0136_00055,55,,Chemin de Peyron,40500,Coudures
40086_0130_01195,1195,,Route de Pau,40500,Coudures
40086_0150_00089,89,,Chemin de Pouquet,40500,Coudures
40086_0015_00126,126,,Rue d'Audigeos,40500,Coudures
40086_0100_00395,395,,Chemin de Lafoulat,40500,Coudures
40086_0130_01964,1964,,Route de Pau,40500,Coudures
40086_0025_00241,241,,Chemin de Cabanne,40500,Coudures
40086_0040_00181,181,,Rue de la Chalosse,40500,Coudures
40086_0136_00200,200,,Chemin de Peyron,40500,Coudures
40086_0060_00251,251,,Route d'Encos,40500,Coudures
40086_0130_01698,1698,,Route de Pau,40500,Coudures
40086_0190_00122,122,,Place du 19 Mars 1962,40500,Coudures
40086_0040_00317,317,,Rue de la Chalosse,40500,Coudures
40086_0065_00080,80,,Chemin de Famulor,40500,Coudures
40086_0130_00020,20,,Route de Pau,40500,Coudures
40086_0060_00530,530,,Route d'Encos,40500,Coudures
40086_oukf8d_00025,25,,Courcagnet,40500,Coudures
40086_0025_00317,317,,Chemin de Cabanne,40500,Coudures
40086_0015_00257,257,,Rue d'Audigeos,40500,Coudures
40086_0040_00367,367,,Rue de la Chalosse,40500,Coudures
40086_0040_00271,271,,Rue de la Chalosse,40500,Coudures
40086_0005_00198,198,,Avenue Andriou,40500,Coudures
40086_0001_00299,299,,Route de Saint-sever,40500,Coudures
40086_0095_00450,450,,Route du Lac,40500,Coudures
40086_0040_00015,15,,Rue de la Chalosse,40500,Coudures
40086_0040_00285,285,,Rue de la Chalosse,40500,Coudures
40086_0180_00295,295,,Chemin de Tambourlan,40500,Coudures
40086_0115_00275,275,,Chemin de Montaut,40500,Coudures
40086_0040_00292,292,,Rue de la Chalosse,40500,Coudures
40086_0075_00375,375,,Chemin de Gnougn,40500,Coudures
40086_0060_01466,1466,,Route d'Encos,40500,Coudures
40086_0005_00236,236,,Avenue Andriou,40500,Coudures
40086_0040_00180,180,,Rue de la Chalosse,40500,Coudures
40086_a002_00090,90,,Lotissement la Plaine d'Ayros,40500,Coudures
40086_0125_00300,300,,Chemin du Paou,40500,Coudures
40086_b054_00080,80,,Plaine d'Ayros,40500,Coudures
40086_0015_00048,48,,Rue d'Audigeos,40500,Coudures
40086_b054_00102,102,,Plaine d'Ayros,40500,Coudures
40086_0090_00072,72,,Impasse Jean de Labat,40500,Coudures
40086_0040_00139,139,,Rue de la Chalosse,40500,Coudures
40086_0020_00120,120,,Chemin de Brameloup,40500,Coudures
40086_a002_00128,128,,Lotissement la Plaine d'Ayros,40500,Coudures
40086_0040_00054,54,,Rue de la Chalosse,40500,Coudures
40086_a001_00010,10,,Lotissement Andriou,40500,Coudures
40086_0040_00167,167,,Rue de la Chalosse,40500,Coudures
40086_0040_00302,302,,Rue de la Chalosse,40500,Coudures
40086_0040_00454,454,,Rue de la Chalosse,40500,Coudures
40086_0001_00272,272,,Route de Saint-sever,40500,Coudures
40086_0080_00475,475,,Route de Grenade,40500,Coudures
40086_0001_00125,125,,Route de Saint-sever,40500,Coudures
40086_0060_01456,1456,,Route d'Encos,40500,Coudures
40086_0105_00065,65,,Chemin de Laporterie,40500,Coudures
40086_0060_01964,1964,,Route d'Encos,40500,Coudures
40086_0065_00120,120,,Chemin de Famulor,40500,Coudures
40086_0040_00397,397,,Rue de la Chalosse,40500,Coudures
40086_0015_00291,291,,Rue d'Audigeos,40500,Coudures
40086_d6zbew_00049,49,,Bourg,40500,Coudures
40086_0015_00230,230,,Rue d'Audigeos,40500,Coudures
40086_d6zbew_00116,116,,Bourg,40500,Coudures
40086_0001_00247,247,,Route de Saint-sever,40500,Coudures
40086_0040_00119,119,,Rue de la Chalosse,40500,Coudures
40086_0080_00466,466,,Route de Grenade,40500,Coudures
40086_0190_00002,2,,Place du 19 Mars 1962,40500,Coudures
40086_0015_00194,194,,Rue d'Audigeos,40500,Coudures
40086_a002_00119,119,,Lotissement la Plaine d'Ayros,40500,Coudures
40086_0175_00738,738,,Route de Sarraziet,40500,Coudures
40086_0035_00151,151,,Chemin de Capule,40500,Coudures
40086_0080_00117,117,,Route de Grenade,40500,Coudures
40086_0040_00068,68,,Rue de la Chalosse,40500,Coudures
40086_0020_01380,1380,,Chemin de Brameloup,40500,Coudures
40086_d6zbew_00034,34,,Bourg,40500,Coudures
40086_0080_00378,378,,Route de Grenade,40500,Coudures
40086_0068_00084,84,,Chemin de la Fontaine,40500,Coudures
40086_0115_00320,320,,Chemin de Montaut,40500,Coudures
40086_0110_00200,200,,Chemin de Milache,40500,Coudures
40086_a002_00116,116,,Lotissement la Plaine d'Ayros,40500,Coudures
40086_0190_00058,58,,Place du 19 Mars 1962,40500,Coudures
40086_juy3cb_00070,70,,Darrichard,40500,Coudures
40086_0136_00066,66,,Chemin de Peyron,40500,Coudures
40086_0040_00396,396,,Rue de la Chalosse,40500,Coudures
40086_0080_00127,127,,Route de Grenade,40500,Coudures
40086_0001_00408,408,,Route de Saint-sever,40500,Coudures
40086_a002_00102,102,,Lotissement la Plaine d'Ayros,40500,Coudures
40086_0125_00029,29,,Chemin du Paou,40500,Coudures
40086_0040_00263,263,,Rue de la Chalosse,40500,Coudures
40086_0010_00490,490,,Chemin d'Artigole,40500,Coudures
40086_0065_00095,95,,Chemin de Famulor,40500,Coudures
40086_0040_00211,211,,Rue de la Chalosse,40500,Coudures
40086_0125_00021,21,,Chemin du Paou,40500,Coudures
40086_0160_00180,180,,Chemin de Saint-picq,40500,Coudures
40086_0180_00255,255,,Chemin de Tambourlan,40500,Coudures
40086_b054_00078,78,,Plaine d'Ayros,40500,Coudures
40086_0075_00041,41,,Chemin de Gnougn,40500,Coudures
40086_0060_02098,2098,,Route d'Encos,40500,Coudures
40086_0085_00002_ter,2,ter,Rue Jean-chicoy,40500,Coudures
40086_0185_01600,1600,,Chemin de Taoulade,40500,Coudures
40086_0105_00261,261,,Chemin de Laporterie,40500,Coudures
40086_0015_00090,90,,Rue d'Audigeos,40500,Coudures
40086_0120_00210,210,,Chemin de Mounicot,40500,Coudures
40086_0001_00190,190,,Route de Saint-sever,40500,Coudures
40086_0005_00212,212,,Avenue Andriou,40500,Coudures
40086_0125_00079,79,,Chemin du Paou,40500,Coudures
40086_0130_00412,412,,Route de Pau,40500,Coudures
40086_0065_00020,20,,Chemin de Famulor,40500,Coudures
40086_0001_00324,324,,Route de Saint-sever,40500,Coudures
40086_0040_00118,118,,Rue de la Chalosse,40500,Coudures
40086_0075_00467,467,,Chemin de Gnougn,40500,Coudures
40086_0136_00100,100,,Chemin de Peyron,40500,Coudures
40086_0001_00128,128,,Route de Saint-sever,40500,Coudures
40086_a002_00054,54,,Lotissement la Plaine d'Ayros,40500,Coudures
40086_0040_00050,50,,Rue de la Chalosse,40500,Coudures
40086_0095_01023,1023,,Route du Lac,40500,Coudures
40086_0015_00054,54,,Rue d'Audigeos,40500,Coudures
40086_0075_00013_a,13,a,Chemin de Gnougn,40500,Coudures
40086_0065_00060,60,,Chemin de Famulor,40500,Coudures
40086_0068_00203,203,,Chemin de la Fontaine,40500,Coudures
40086_0065_00075,75,,Chemin de Famulor,40500,Coudures
40086_0015_00080,80,,Rue d'Audigeos,40500,Coudures
40086_0040_00272,272,,Rue de la Chalosse,40500,Coudures
40086_0125_00254,254,,Chemin du Paou,40500,Coudures
40086_0136_00250,250,,Chemin de Peyron,40500,Coudures
40086_0105_00263,263,,Chemin de Laporterie,40500,Coudures
40086_0185_01601,1601,,Chemin de Taoulade,40500,Coudures
40086_0030_00521,521,,Chemin de Campas,40500,Coudures
40086_6silwn_00040,40,,Impasse du Chemin du Paou,40500,Coudures
40086_0015_00098,98,,Rue d'Audigeos,40500,Coudures
40086_0015_00067,67,,Rue d'Audigeos,40500,Coudures
40086_a002_00027,27,,Lotissement la Plaine d'Ayros,40500,Coudures
40086_0005_00093,93,,Avenue Andriou,40500,Coudures
40086_0025_00171,171,,Chemin de Cabanne,40500,Coudures
40086_oukf8d_00032,32,,Courcagnet,40500,Coudures
40086_0130_00112,112,,Route de Pau,40500,Coudures
40086_0001_00140,140,,Route de Saint-sever,40500,Coudures
40086_a002_00002,2,,Lotissement la Plaine d'Ayros,40500,Coudures
40086_d6zbew_00133,133,,Bourg,40500,Coudures
40086_0040_00030,30,,Rue de la Chalosse,40500,Coudures
40086_6silwn_00029,29,,Impasse du Chemin du Paou,40500,Coudures
40086_0085_00002,2,,Rue Jean-chicoy,40500,Coudures
40086_0085_00038,38,,Rue Jean-chicoy,40500,Coudures
40086_0005_00136,136,,Avenue Andriou,40500,Coudures
40086_0075_00013,13,,Chemin de Gnougn,40500,Coudures
40086_0010_00690,690,,Chemin d'Artigole,40500,Coudures
40086_0015_00092,92,,Rue d'Audigeos,40500,Coudures
40086_0115_00305,305,,Chemin de Montaut,40500,Coudures
40086_0190_00011,11,,Place du 19 Mars 1962,40500,Coudures
40086_0005_00290,290,,Avenue Andriou,40500,Coudures
40086_0105_00045,45,,Chemin de Laporterie,40500,Coudures
40086_0055_00112,112,,Chemin de Courcagnet,40500,Coudures
40086_0075_00013_b,13,b,Chemin de Gnougn,40500,Coudures
40086_0180_00080,80,,Chemin de Tambourlan,40500,Coudures
40086_0180_00225,225,,Chemin de Tambourlan,40500,Coudures
40086_0130_00050,50,,Route de Pau,40500,Coudures
40086_0040_00151,151,,Rue de la Chalosse,40500,Coudures
40086_0130_00845,845,,Route de Pau,40500,Coudures
40086_0060_00359,359,,Route d'Encos,40500,Coudures
40086_0065_00220,220,,Chemin de Famulor,40500,Coudures
40086_0020_00080,80,,Chemin de Brameloup,40500,Coudures
40086_0040_00364,364,,Rue de la Chalosse,40500,Coudures
40086_0155_00200,200,,Route de Sainte-colombe,40500,Coudures
40086_0120_00195,195,,Chemin de Mounicot,40500,Coudures
40086_0001_00398,398,,Route de Saint-sever,40500,Coudures
40086_0040_00120_bis,120,bis,Rue de la Chalosse,40500,Coudures
40086_0050_00690,690,,Chemin du Moulin de Constance,40500,Coudures
40086_0055_00025,25,,Chemin de Courcagnet,40500,Coudures
40086_0190_00068,68,,Place du 19 Mars 1962,40500,Coudures
40086_0155_00400,400,,Route de Sainte-colombe,40500,Coudures
40086_0005_00022,22,,Avenue Andriou,40500,Coudures
40086_0070_00059,59,,Chemin du Fray,40500,Coudures
40086_0065_00250,250,,Chemin de Famulor,40500,Coudures
40086_0140_00224,224,,Chemin de Pinanoun,40500,Coudures
40086_0190_00050,50,,Place du 19 Mars 1962,40500,Coudures
40086_0065_00470,470,,Chemin de Famulor,40500,Coudures
40086_0155_00238,238,,Route de Sainte-colombe,40500,Coudures
40086_0040_00011,11,,Rue de la Chalosse,40500,Coudures
40086_0040_00088,88,,Rue de la Chalosse,40500,Coudures
40086_0060_01154,1154,,Route d'Encos,40500,Coudures
40086_0136_00090,90,,Chemin de Peyron,40500,Coudures
40086_0075_00041_b,41,b,Chemin de Gnougn,40500,Coudures
40086_0015_00217,217,,Rue d'Audigeos,40500,Coudures
40086_a002_00079,79,,Lotissement la Plaine d'Ayros,40500,Coudures
40086_0095_00325,325,,Route du Lac,40500,Coudures
40086_0175_00701,701,,Route de Sarraziet,40500,Coudures
40086_0015_00015,15,,Rue d'Audigeos,40500,Coudures
40086_b054_00054,54,,Plaine d'Ayros,40500,Coudures
40086_0190_00024,24,,Place du 19 Mars 1962,40500,Coudures
40086_hqvedw_00300,300,,Dupezan,40500,Coudures
40086_0180_00405,405,,Chemin de Tambourlan,40500,Coudures
40086_0040_00108,108,,Rue de la Chalosse,40500,Coudures
40086_0040_00258,258,,Rue de la Chalosse,40500,Coudures
40086_0165_00019,19,,Chemin de Saint Pierre,40500,Coudures
40086_0040_00085,85,,Rue de la Chalosse,40500,Coudures
40086_0125_00220,220,,Chemin du Paou,40500,Coudures
40086_0125_00416,416,,Chemin du Paou,40500,Coudures
40086_0040_00386,386,,Rue de la Chalosse,40500,Coudures
40086_0075_00407,407,,Chemin de Gnougn,40500,Coudures
40086_0075_00075,75,,Chemin de Gnougn,40500,Coudures
40086_0055_00032,32,,Chemin de Courcagnet,40500,Coudures
40086_0145_00002,2,,Place de la Poste,40500,Coudures
40086_0125_00250,250,,Chemin du Paou,40500,Coudures
40086_0130_02300,2300,,Route de Pau,40500,Coudures
40086_0060_01122,1122,,Route d'Encos,40500,Coudures
40086_0110_00750,750,,Chemin de Milache,40500,Coudures
40086_0020_01100,1100,,Chemin de Brameloup,40500,Coudures
40086_0040_00240,240,,Rue de la Chalosse,40500,Coudures
40086_0040_00212,212,,Rue de la Chalosse,40500,Coudures
40086_0005_00022_bis,22,bis,Avenue Andriou,40500,Coudures
40086_0005_00034,34,,Avenue Andriou,40500,Coudures
40086_0100_00487,487,,Chemin de Lafoulat,40500,Coudures
40086_0155_00394,394,,Route de Sainte-colombe,40500,Coudures
40086_0060_00343,343,,Route d'Encos,40500,Coudures
40086_0080_00586,586,,Route de Grenade,40500,Coudures
40086_0085_00236,236,,Rue Jean-chicoy,40500,Coudures
40086_0001_00460,460,,Route de Saint-sever,40500,Coudures
40086_0185_00036,36,,Chemin de Taoulade,40500,Coudures
40086_0150_00575,575,,Chemin de Pouquet,40500,Coudures
40086_0130_00750,750,,Route de Pau,40500,Coudures
40086_0140_00183,183,,Chemin de Pinanoun,40500,Coudures
40086_0045_02300,2300,,Chemin de Comte,40500,Coudures
40086_0137_00470,470,,Chemin de Pierrot,40500,Coudures
40086_0001_00344,344,,Route de Saint-sever,40500,Coudures
40086_0001_00071,71,,Route de Saint-sever,40500,Coudures
40086_0175_00242,242,,Route de Sarraziet,40500,Coudures
40086_0180_00205,205,,Chemin de Tambourlan,40500,Coudures
40086_9nf2qz_00072,72,,Chemin du Fay,40500,Coudures
40086_0040_00354,354,,Rue de la Chalosse,40500,Coudures
40086_b054_00116,116,,Plaine d'Ayros,40500,Coudures
40086_0001_00228,228,,Route de Saint-sever,40500,Coudures
40086_0125_00518,518,,Chemin du Paou,40500,Coudures
40086_0015_00104,104,,Rue d'Audigeos,40500,Coudures
40086_0040_00219,219,,Rue de la Chalosse,40500,Coudures
40086_0040_00355,355,,Rue de la Chalosse,40500,Coudures
40086_0105_00052,52,,Chemin de Laporterie,40500,Coudures
40086_0068_00066,66,,Chemin de la Fontaine,40500,Coudures
40086_25mqjt_00080,80,,Brameloup,40500,Coudures
40086_0068_00100,100,,Chemin de la Fontaine,40500,Coudures
40086_hihj8i_00066,66,,Famulore,40500,Coudures
40086_0040_00432,432,,Rue de la Chalosse,40500,Coudures
40086_0140_00037,37,,Chemin de Pinanoun,40500,Coudures
40086_0125_00236,236,,Chemin du Paou,40500,Coudures
40086_0005_00142,142,,Avenue Andriou,40500,Coudures
40086_0075_00263,263,,Chemin de Gnougn,40500,Coudures
40086_0190_00080,80,,Place du 19 Mars 1962,40500,Coudures
40086_0068_00015,15,,Chemin de la Fontaine,40500,Coudures
40086_0125_00196,196,,Chemin du Paou,40500,Coudures
40086_0130_00156,156,,Route de Pau,40500,Coudures
40086_0060_00556,556,,Route d'Encos,40500,Coudures
40086_9nf2qz_02098,2098,,Chemin du Fay,40500,Coudures
40086_ixcw64_00300,300,,Chemin de Dupezan,40500,Coudures
40086_0040_00144,144,,Rue de la Chalosse,40500,Coudures
40086_0105_00099,99,,Chemin de Laporterie,40500,Coudures
40086_0040_00131,131,,Rue de la Chalosse,40500,Coudures
40086_0085_00005,5,,Rue Jean-chicoy,40500,Coudures
40086_0080_00030,30,,Route de Grenade,40500,Coudures
40086_0160_00320,320,,Chemin de Saint-picq,40500,Coudures
40086_0075_00060,60,,Chemin de Gnougn,40500,Coudures
40086_0020_01000,1000,,Chemin de Brameloup,40500,Coudures
40086_0155_00226,226,,Route de Sainte-colombe,40500,Coudures
40086_0040_00226,226,,Rue de la Chalosse,40500,Coudures
40086_0080_00049,49,,Route de Grenade,40500,Coudures
40086_0040_00463,463,,Rue de la Chalosse,40500,Coudures
40086_0135_00350,350,,Chemin de Pelay,40500,Coudures
40086_0060_00095,95,,Route d'Encos,40500,Coudures
40086_d6zbew_00048,48,,Bourg,40500,Coudures
40086_0005_00147,147,,Avenue Andriou,40500,Coudures
40086_0135_00180,180,,Chemin de Pelay,40500,Coudures
40086_0060_00886,886,,Route d'Encos,40500,Coudures
40086_0025_00231,231,,Chemin de Cabanne,40500,Coudures
40086_0040_00301,301,,Rue de la Chalosse,40500,Coudures
40086_0020_01400,1400,,Chemin de Brameloup,40500,Coudures
40086_0035_00393,393,,Chemin de Capule,40500,Coudures
40086_b054_00002,2,,Plaine d'Ayros,40500,Coudures
40086_0055_00040,40,,Chemin de Courcagnet,40500,Coudures
40086_0080_00538,538,,Route de Grenade,40500,Coudures
40086_0001_01050,1050,,Route de Saint-sever,40500,Coudures
40086_0001_00273,273,,Route de Saint-sever,40500,Coudures
40086_0075_00218,218,,Chemin de Gnougn,40500,Coudures
40086_0165_00069,69,,Chemin de Saint Pierre,40500,Coudures
40086_0130_00301,301,,Route de Pau,40500,Coudures
40086_0140_00044,44,,Chemin de Pinanoun,40500,Coudures
40086_0185_00035,35,,Chemin de Taoulade,40500,Coudures
40086_0085_00002_bis,2,bis,Rue Jean-chicoy,40500,Coudures
40088_qt67ez_00001,1,,Vieille Route d’Yzosse,40100,Dax
40088_qt67ez_00002,2,,Vieille Route d’Yzosse,40100,Dax
