numero,rep,nom_voie,code_postal,nom_commune
133,,Avenue de la Digue,40330,Amou
90,,Rue du Château Vieux,40330,Amou
20,,Avenue de l'Océan,40330,Amou
416,,Avenue du Béarn,40330,Amou
128,,Rue Saint- Pierre,40330,Amou
981,,Avenue du Béarn,40330,Amou
193,,Chemin de Meynard,40330,Amou
856,,Chemin de Larribaou,40330,Amou
1768,,Route de Bonnegarde,40330,Amou
100,,Rue de la Bourgade,40330,Amou
833,,Chemin de Larribaou,40330,Amou
1219,,Avenue des Pyrénées,40330,Amou
73,,Chemin de Gaye,40330,Amou
2236,,Chemin de Biénabe,40330,Amou
44,,Rue Moncade,40330,Amou
451,,Route d'Arsague,40330,Amou
41,,Rue des Acacias,40330,Amou
255,,Route de France,40330,Amou
174,c,Avenue de la Gare,40330,Amou
20,,Rue de la Cité des Princes,40330,Amou
410,,Chemin de Lahitte,40330,Amou
57,,Rue de l'Eglise,40330,Amou
7,,Chemin de Pouillicq,40330,Amou
657,,Route de Dax,40330,Amou
4,,Chemin de Piraout,40330,Amou
925,,Chemin Hoursans,40330,Amou
72,,Impasse de Bordes,40330,Amou
9,,Allée des Troenes,40330,Amou
1347,,Chemin de Barrabas,40330,Amou
330,,Route de France,40330,Amou
535,,Chemin de Lahitte,40330,Amou
64,,Rue de la Técouère,40330,Amou
83,,Impasse des Peupliers,40330,Amou
15,,Rue de la Cité des Princes,40330,Amou
1431,,Route de Nassiet,40330,Amou
187,,Rue Panecau,40330,Amou
38,,Rue du Château Vieux,40330,Amou
668,,Chemin de Biénabe,40330,Amou
3,,Chemin de Barragne,40330,Amou
8,,Rue des Ecoles,40330,Amou
79,,Impasse de Bordes,40330,Amou
400,,Chemin d'Andribon,40330,Amou
472,,Avenue des Pyrénées,40330,Amou
201,,Chemin de Barragne,40330,Amou
2259,,Chemin de Biénabe,40330,Amou
26,,Avenue d'Aquitaine,40330,Amou
910,,Chemin de Lateoulere,40330,Amou
91,a,Place de la Técouère,40330,Amou
1790,,Route de la Chalosse,40330,Amou
154,a,Avenue de la Gare,40330,Amou
97,,Chemin de Lesquiro,40330,Amou
673,,Chemin de Lesquiro,40330,Amou
1246,,Avenue du Béarn,40330,Amou
149,,Avenue d'Aquitaine,40330,Amou
1033,,Avenue de l'Océan,40330,Amou
970,a,Route de la Chalosse,40330,Amou
268,,Avenue d'Aquitaine,40330,Amou
343,b,Chemin de Pilat,40330,Amou
540,,Chemin de Lahitte,40330,Amou
66,,Rue Saint- Pierre,40330,Amou
1110,,Avenue des Pyrénées,40330,Amou
2099,,Route de Brassempouy,40330,Amou
100,,Rue Saint- Pierre,40330,Amou
87,,Rue de la Técouère,40330,Amou
30,,Rue Bertrand Ducournau,40330,Amou
26,,Rue Panecau,40330,Amou
50,,Rue Moncade,40330,Amou
22,,Allée des Eglantines,40330,Amou
1627,b,Chemin de Biénabe,40330,Amou
95,,Chemin de Baratnaou,40330,Amou
35,,Avenue de la Digue,40330,Amou
515,,Avenue de l'Océan,40330,Amou
1689,,Route de Sault de Navailles,40330,Amou
142,,Avenue du Béarn,40330,Amou
967,,Avenue de l'Océan,40330,Amou
81,,Rue Moncade,40330,Amou
233,,Rue Panecau,40330,Amou
855,,Chemin de Larribaou,40330,Amou
67,,Rue Panecau,40330,Amou
35,a,Avenue de la Digue,40330,Amou
32,,Place Saint-pierre,40330,Amou
145,,Rue du Château Vieux,40330,Amou
300,,Chemin de Carrière,40330,Amou
397,,Route d'Arsague,40330,Amou
16,,Pl du Capitaine Raymond de Peich,40330,Amou
163,,Rue Panecau,40330,Amou
446,,Avenue du Béarn,40330,Amou
25,,Rue de la Bourgade,40330,Amou
39,,Avenue des Pyrénées,40330,Amou
173,,Route du Collège,40330,Amou
172,,Chemin de Meynard,40330,Amou
19,,Place de la Técouère,40330,Amou
66,,Avenue de la Gare,40330,Amou
72,,Avenue de l'Océan,40330,Amou
35,,Rue du Mirailh,40330,Amou
2189,,Chemin de Biénabe,40330,Amou
15,,Allée des Eglantines,40330,Amou
846,,Route de Nassiet,40330,Amou
78,,Rue des Acacias,40330,Amou
228,bis,Rue Moncade,40330,Amou
33,,Impasse des Lilas,40330,Amou
205,,Chemin de Cabe,40330,Amou
177,,Rue Saint- Pierre,40330,Amou
24,,Impasse des Lilas,40330,Amou
378,,Chemin de Gaye,40330,Amou
108,b,Rue Saint- Pierre,40330,Amou
138,,Rue du Château Vieux,40330,Amou
567,,Avenue de l'Océan,40330,Amou
300,a,Chemin de Plantier,40330,Amou
1206,,Route de la Chalosse,40330,Amou
2095,,Chemin de Biénabe,40330,Amou
394,,Route de France,40330,Amou
345,,Chemin de Lahitte,40330,Amou
31,b,Allée des Eglantines,40330,Amou
365,,Avenue des Pyrénées,40330,Amou
777,,Route de Berdillon,40330,Amou
2045,,Chemin de Biénabe,40330,Amou
24,,Chemin de Meynard,40330,Amou
915,,Chemin de Biénabe,40330,Amou
559,,Route de France,40330,Amou
234,,Rue Moncade,40330,Amou
1251,,Chemin de Carrière,40330,Amou
224,,Allée des Coquelicots,40330,Amou
12,b,Place Saint-pierre,40330,Amou
1714,,Chemin Mousquero Arnaudet,40330,Amou
129,,Avenue de la Digue,40330,Amou
2325,,Chemin de Pebarthe,40330,Amou
90,,Place de la Técouère,40330,Amou
90,,Chemin de Lacazedieu,40330,Amou
120,,Rue Saint- Pierre,40330,Amou
131,,Chemin de Pavillon,40330,Amou
25,,Pl du Capitaine Raymond de Peich,40330,Amou
745,,Chemin de Larribaou,40330,Amou
225,,Route de Bonnegarde,40330,Amou
751,,Chemin de Placerin,40330,Amou
14,,Rue de la Bourgade,40330,Amou
36,,Allée des Sports,40330,Amou
102,,Chemin Mousquero Arnaudet,40330,Amou
153,,Route de France,40330,Amou
413,,Chemin de Paul,40330,Amou
2136,,Chemin de Biénabe,40330,Amou
5,,Chemin de Cabe,40330,Amou
110,,Avenue de l'Océan,40330,Amou
77,,Rue Panecau,40330,Amou
558,,Chemin d'Arripot,40330,Amou
785,,Chemin de Larribaou,40330,Amou
195,,Chemin de Piraout,40330,Amou
401,b,Avenue des Pyrénées,40330,Amou
826,,Chemin d'Arripot,40330,Amou
102,a,Allée des Capucines,40330,Amou
162,,Route de Berdillon,40330,Amou
132,,Allée des Coquelicots,40330,Amou
244,,Avenue de l'Océan,40330,Amou
355,,Route de France,40330,Amou
41,a,Chemin de Ronde,40330,Amou
503,,Chemin de Louis,40330,Amou
2086,,Chemin de Biénabe,40330,Amou
1627,,Chemin de Biénabe,40330,Amou
90,,Rue du Moulin,40330,Amou
50,,Impasse de Bordes,40330,Amou
1295,,Chemin de Barrabas,40330,Amou
37,,Avenue des Pyrénées,40330,Amou
120,a,Avenue de l'Océan,40330,Amou
109,,Route de Nassiet,40330,Amou
1304,,Chemin de Biénabe,40330,Amou
43,,Rue Bertrand Ducournau,40330,Amou
204,,Chemin de Barragne,40330,Amou
297,,Chemin de Barragne,40330,Amou
300,b,Chemin de Barragne,40330,Amou
448,,Route de Nassiet,40330,Amou
45,,Chemin de Barragne,40330,Amou
234,,Route d'Arsague,40330,Amou
30,,Chemin de Ronde,40330,Amou
406,,Chemin de Paul,40330,Amou
8,a,Place Saint-pierre,40330,Amou
147,e,Rue des Acacias,40330,Amou
281,,Impasse du Camp Romain,40330,Amou
80,,Avenue de la Digue,40330,Amou
39,,Rue du Moulin,40330,Amou
147,c,Rue des Acacias,40330,Amou
174,,Rue Panecau,40330,Amou
40,,Allée des Eglantines,40330,Amou
440,,Route de Berdillon,40330,Amou
548,,Route de Berdillon,40330,Amou
166,,Chemin de Moutha,40330,Amou
136,,Rue du Château Vieux,40330,Amou
90,,Route de Bonnegarde,40330,Amou
41,c,Chemin de Ronde,40330,Amou
2270,,Chemin de Biénabe,40330,Amou
147,,Rue des Acacias,40330,Amou
58,,Impasse des Lilas,40330,Amou
26,,Allée des Eglantines,40330,Amou
262,,Avenue d'Aquitaine,40330,Amou
30,,Pl du Capitaine Raymond de Peich,40330,Amou
21,,Route de Brassempouy,40330,Amou
155,,Chemin de Baratnaou,40330,Amou
263,,Chemin de Moutha,40330,Amou
560,,Avenue de l'Océan,40330,Amou
1173,,Chemin de Carrière,40330,Amou
113,,Rue du Moulin,40330,Amou
92,,Avenue des Pyrénées,40330,Amou
56,,Rue Saint- Pierre,40330,Amou
1170,,Chemin de Barrabas,40330,Amou
1340,,Route de Sault de Navailles,40330,Amou
333,,Chemin de Barragne,40330,Amou
1228,,Route de Nassiet,40330,Amou
8,,Rue de la Bourgade,40330,Amou
1222,,Chemin de Biénabe,40330,Amou
11,,Imp de Pavillon,40330,Amou
77,,Chemin de Gaye,40330,Amou
190,,Rue Panecau,40330,Amou
125,,Rue Moncade,40330,Amou
75,,Rue de l'Eglise,40330,Amou
425,,Route de France,40330,Amou
1325,,Route de la Chalosse,40330,Amou
492,,Chemin de Lahitte,40330,Amou
40,,Rue de la Bourgade,40330,Amou
150,,Allée des Capucines,40330,Amou
20,,Rue de la Técouère,40330,Amou
749,,Avenue des Pyrénées,40330,Amou
340,,Impasse de Barragne,40330,Amou
217,,Avenue des Pyrénées,40330,Amou
20,,Avenue des Pyrénées,40330,Amou
600,,Chemin de Barragne,40330,Amou
5,,Rue Moncade,40330,Amou
121,,Avenue des Pyrénées,40330,Amou
50,,Allée des Coquelicots,40330,Amou
443,bis,Chemin de Marlat,40330,Amou
46,,Rue Panecau,40330,Amou
35,,Rue Moncade,40330,Amou
300,,Chemin de Barragne,40330,Amou
230,,Avenue de la Digue,40330,Amou
30,,Impasse de Barragne,40330,Amou
490,,Chemin de Lahitte,40330,Amou
589,,Chemin de Meynard,40330,Amou
11,,Rue de la Técouère,40330,Amou
174,b,Avenue de la Gare,40330,Amou
1356,,Chemin de Biénabe,40330,Amou
134,,Rue Moncade,40330,Amou
24,,Impasse des Lauriers,40330,Amou
57,,Impasse de Bordes,40330,Amou
17,,Avenue de l'Océan,40330,Amou
1256,,Avenue de l'Océan,40330,Amou
79,b,Rue du Mirailh,40330,Amou
147,b,Rue des Acacias,40330,Amou
300,a,Chemin de Barragne,40330,Amou
543,,Chemin de Larribaou,40330,Amou
185,,Impasse du Camp Romain,40330,Amou
616,,Chemin de Touya,40330,Amou
68,,Route d'Arsague,40330,Amou
413,,Chemin de Marlat,40330,Amou
650,,Avenue de l'Océan,40330,Amou
1483,,Chemin de Barrabas,40330,Amou
240,,Route du Collège,40330,Amou
185,,Rue Saint- Pierre,40330,Amou
518,,Route de Berdillon,40330,Amou
124,,Rue du Château Vieux,40330,Amou
85,,Route de Bonnegarde,40330,Amou
9,,Rue des Acacias,40330,Amou
67,,Rue de la Bourgade,40330,Amou
101,,Impasse de Paul,40330,Amou
28,,Rue de la Bourgade,40330,Amou
1084,,Chemin de Barrabas,40330,Amou
42,,Rue du Mirailh,40330,Amou
92,,Rue de la Bourgade,40330,Amou
93,,Rue des Tourterelles,40330,Amou
3,,Rue Panecau,40330,Amou
156,,Chemin de Ninet,40330,Amou
58,,Route de France,40330,Amou
1007,,Avenue du Béarn,40330,Amou
488,,Route de Berdillon,40330,Amou
2065,,Chemin de Biénabe,40330,Amou
274,,Avenue du Pont Neuf,40330,Amou
110,,Rue du Château Vieux,40330,Amou
102,,Rue de la Bourgade,40330,Amou
163,,Route de France,40330,Amou
2055,,Chemin de Biénabe,40330,Amou
226,,Avenue d'Aquitaine,40330,Amou
299,b,Avenue de l'Océan,40330,Amou
242,,Route de France,40330,Amou
1391,,Route de la Chalosse,40330,Amou
68,,Avenue des Pyrénées,40330,Amou
324,,Route de Bonnegarde,40330,Amou
40,,Impasse des Lauriers,40330,Amou
804,bis,Avenue de l'Océan,40330,Amou
201,,Chemin de Baratnaou,40330,Amou
60,,Impasse des Peupliers,40330,Amou
236,a,Avenue du Pont Neuf,40330,Amou
8,,Allée des Troenes,40330,Amou
21,,Rue des Fleurs,40330,Amou
89,,Rue de la Bourgade,40330,Amou
185,,Avenue de l'Océan,40330,Amou
667,,Chemin de Gaye,40330,Amou
29,,Pl du Capitaine Raymond de Peich,40330,Amou
1758,,Route de Sault de Navailles,40330,Amou
1075,,Chemin de Pebarthe,40330,Amou
50,,Rue du Moulin,40330,Amou
41,,Chemin de Ronde,40330,Amou
1408,,Chemin de Biénabe,40330,Amou
10,,Rue Bertrand Ducournau,40330,Amou
154,f,Avenue de la Gare,40330,Amou
170,,Avenue des Pyrénées,40330,Amou
39,,Rue de la Bourgade,40330,Amou
45,,Impasse des Peupliers,40330,Amou
20,,Chemin de Pouillicq,40330,Amou
245,,Rue Panecau,40330,Amou
628,,Avenue des Pyrénées,40330,Amou
147,d,Rue des Acacias,40330,Amou
131,,Chemin de Piraout,40330,Amou
624,,Chemin de Touya,40330,Amou
236,g,Avenue du Pont Neuf,40330,Amou
1283,,Chemin de Lesquiro,40330,Amou
72,,Rue Panecau,40330,Amou
688,,Route de Brassempouy,40330,Amou
15,,Impasse du Camp Romain,40330,Amou
2116,,Chemin de Biénabe,40330,Amou
41,b,Chemin de Ronde,40330,Amou
65,,Chemin de Lahitte,40330,Amou
65,,Avenue de la Digue,40330,Amou
102,b,Allée des Capucines,40330,Amou
129,,Rue Saint- Pierre,40330,Amou
236,,Avenue du Pont Neuf,40330,Amou
91,c,Place de la Técouère,40330,Amou
214,,Route de Bonnegarde,40330,Amou
71,,Impasse des Peupliers,40330,Amou
120,d,Avenue de l'Océan,40330,Amou
14,,Allée des Troenes,40330,Amou
62,,Rue du Mirailh,40330,Amou
751,,Avenue de l'Océan,40330,Amou
236,,Chemin de Paul,40330,Amou
1283,,Route de Nassiet,40330,Amou
74,,Allée des Sports,40330,Amou
9,,Route de France,40330,Amou
171,,Allée des Coquelicots,40330,Amou
36,,Rue Moncade,40330,Amou
124,,Avenue de la Digue,40330,Amou
170,,Avenue des Peupliers,40330,Amou
20,,Pl du Capitaine Raymond de Peich,40330,Amou
487,,Chemin de Pouy,40330,Amou
678,,Avenue des Pyrénées,40330,Amou
1553,,Chemin de Barrabas,40330,Amou
1006,,Route de Nassiet,40330,Amou
922,a,Chemin de Moutha,40330,Amou
69,,Chemin de Lot,40330,Amou
163,,Route du Collège,40330,Amou
154,e,Avenue de la Gare,40330,Amou
50,,Impasse des Lauriers,40330,Amou
102,,Impasse des Muriers,40330,Amou
200,,Rue Panecau,40330,Amou
251,,Allée des Sports,40330,Amou
200,,Avenue de la Digue,40330,Amou
2229,,Chemin de Biénabe,40330,Amou
13,,Rue du Château Vieux,40330,Amou
139,,Rue du Château Vieux,40330,Amou
57,,Rue de la Bourgade,40330,Amou
686,,Avenue du Béarn,40330,Amou
661,,Avenue de l'Océan,40330,Amou
398,,Route de Nassiet,40330,Amou
90,,Rue Panecau,40330,Amou
35,b,Avenue de la Digue,40330,Amou
7,,Pl du Capitaine Raymond de Peich,40330,Amou
190,,Chemin de Pavillon,40330,Amou
735,,Chemin de Larribaou,40330,Amou
567,,Route de Berdillon,40330,Amou
147,a,Rue des Acacias,40330,Amou
94,,Rue Saint- Pierre,40330,Amou
121,,Rue du Château Vieux,40330,Amou
1104,,Avenue des Pyrénées,40330,Amou
101,,Impasse des Lilas,40330,Amou
943,,Chemin de Lesquiro,40330,Amou
583,,Chemin d'Andriou,40330,Amou
300,,Chemin de Marlus,40330,Amou
432,,Avenue de la Digue,40330,Amou
23,b,Impasse des Lauriers,40330,Amou
7,,Rue de la Técouère,40330,Amou
26,,Rue des Ecoles,40330,Amou
70,,Rue Moncade,40330,Amou
119,,Rue des Acacias,40330,Amou
60,,Rue Panecau,40330,Amou
493,,Chemin de Meynard,40330,Amou
112,,Route de Bonnegarde,40330,Amou
26,,Avenue de l'Océan,40330,Amou
138,,Chemin de Paul,40330,Amou
19,,Chemin de Pouillicq,40330,Amou
236,h,Avenue du Pont Neuf,40330,Amou
133,,Rue du Château Vieux,40330,Amou
34,,Rue Saint- Pierre,40330,Amou
25,,Rue du Moulin,40330,Amou
270,,Route du Collège,40330,Amou
406,,Impasse de Barragne,40330,Amou
210,,Rue Moncade,40330,Amou
570,,Avenue des Pyrénées,40330,Amou
382,,Avenue des Pyrénées,40330,Amou
148,,Rue des Acacias,40330,Amou
580,,Route de Berdillon,40330,Amou
39,,Chemin de Larribaou,40330,Amou
102,,Rue du Château Vieux,40330,Amou
87,,Rue du Château Vieux,40330,Amou
120,,Chemin de Ronde,40330,Amou
165,,Rue Saint- Pierre,40330,Amou
300,,Route de Berdillon,40330,Amou
101,,Route de France,40330,Amou
78,,Chemin de Lesquiro,40330,Amou
151,,Rue des Acacias,40330,Amou
134,,Avenue d'Aquitaine,40330,Amou
236,c,Avenue du Pont Neuf,40330,Amou
111,,Allée des Coquelicots,40330,Amou
1485,,Chemin de Barrabas,40330,Amou
1050,,Route de Bonnegarde,40330,Amou
14,,Rue Panecau,40330,Amou
13,,Allée des Troenes,40330,Amou
97,,Rue Saint- Pierre,40330,Amou
1489,,Route de Sault de Navailles,40330,Amou
133,,Avenue d'Aquitaine,40330,Amou
797,,Avenue de l'Océan,40330,Amou
1411,,Chemin de Biénabe,40330,Amou
135,,Chemin de Chabrague,40330,Amou
215,,Rue Panecau,40330,Amou
174,,Avenue de la Gare,40330,Amou
11,,Avenue du Chateau,40330,Amou
387,,Route de Bonnegarde,40330,Amou
85,,Chemin de Ronde,40330,Amou
165,,Route du Collège,40330,Amou
374,,Chemin de Paul,40330,Amou
149,,Chemin de Parrine,40330,Amou
501,,Route de Dax,40330,Amou
245,,Chemin de Barragne,40330,Amou
67,,Rue du Mirailh,40330,Amou
401,c,Avenue des Pyrénées,40330,Amou
31,,Route de Brassempouy,40330,Amou
247,,Route de Bonnegarde,40330,Amou
574,,Chemin de Pilat,40330,Amou
377,,Chemin de Baratnaou,40330,Amou
1285,,Avenue des Pyrénées,40330,Amou
62,b,Impasse des Muriers,40330,Amou
246,,Rue Moncade,40330,Amou
1,,Avenue des Pyrénées,40330,Amou
201,,Avenue de l'Océan,40330,Amou
85,,Chemin de Barragne,40330,Amou
107,,Rue Panecau,40330,Amou
1588,,Chemin Mousquero Arnaudet,40330,Amou
28,,Allée des Troenes,40330,Amou
398,,Chemin de Lot,40330,Amou
610,,Route de Berdillon,40330,Amou
660,,Route de Berdillon,40330,Amou
28,,Place de la Poste,40330,Amou
19,,Allée des Troenes,40330,Amou
262,,Allée des Coquelicots,40330,Amou
178,,Rue Moncade,40330,Amou
1133,,Avenue du Béarn,40330,Amou
1151,,Chemin de Barrabas,40330,Amou
228,,Rue Moncade,40330,Amou
25,,Allée des Troenes,40330,Amou
174,d,Avenue de la Gare,40330,Amou
352,,Avenue des Pyrénées,40330,Amou
133,bis,Avenue d'Aquitaine,40330,Amou
65,,Rue Moncade,40330,Amou
11,,Route de Bonnegarde,40330,Amou
649,,Chemin de Barragne,40330,Amou
360,,Route de France,40330,Amou
123,,Avenue des Pyrénées,40330,Amou
220,,Chemin de Bernet,40330,Amou
202,,Rue Moncade,40330,Amou
250,,Chemin de Cabe,40330,Amou
43,,Allée des Capucines,40330,Amou
48,,Route de Nassiet,40330,Amou
1274,,Avenue des Pyrénées,40330,Amou
706,a,Chemin de Pebarthe,40330,Amou
12,c,Place Saint-pierre,40330,Amou
174,f,Avenue de la Gare,40330,Amou
6,,Route de Nassiet,40330,Amou
647,,Chemin d'Arripot,40330,Amou
1450,,Chemin de Biénabe,40330,Amou
290,,Route de Berdillon,40330,Amou
27,,Rue Bertrand Ducournau,40330,Amou
79,,Rue Saint- Pierre,40330,Amou
999,,Chemin de Carrière,40330,Amou
868,,Chemin de Lahitte,40330,Amou
171,a,Chemin de Barragne,40330,Amou
111,,Avenue de l'Océan,40330,Amou
361,,Avenue des Pyrénées,40330,Amou
2,,Route de France,40330,Amou
520,,Chemin de Peyroun,40330,Amou
154,,Avenue de la Gare,40330,Amou
101,,Impasse du Camp Romain,40330,Amou
200,,Route de Dax,40330,Amou
1036,,Chemin de Pebarthe,40330,Amou
300,,Chemin de Plantier,40330,Amou
1074,c,Route de Capbreton,40150,Angresse
1,,Route de Tyrosse,40150,Angresse
109,c,Allée Jean Cazenave,40150,Angresse
20,,Route de Saubion,40150,Angresse
202,,Lotissement Artisanal Tuquet 2,40150,Angresse
19,,Impasse de l'Alios,40150,Angresse
192,,Route de Minjacq,40150,Angresse
264,,Route de Capbreton,40150,Angresse
120,,Rue Tuquet 1,40150,Angresse
170,,Rue des Noisetiers,40150,Angresse
82,,Impasse du Tuc,40150,Angresse
164,,Impasse de l'Alios,40150,Angresse
748,,Route de Tyrosse,40150,Angresse
108,,Impasse de l'Alios,40150,Angresse
183,a,Route de Tyrosse,40150,Angresse
74,,Impasse du Tuc,40150,Angresse
79,,Rue Lelanne,40150,Angresse
76,,impasse des grives,40150,Angresse
393,,Route de Portets,40150,Angresse
35,,impasse des grives,40150,Angresse
144,,Impasse Milloc,40150,Angresse
130,,Rue des Noisetiers,40150,Angresse
171,,Rue du Cout,40150,Angresse
31,,Route de Saubion,40150,Angresse
280,,Zone Artisanale Tuquet 2,40150,Angresse
25,,Chemin de la Fontaine,40150,Angresse
35,,Chemin de l'Airial,40150,Angresse
78,,Rue des Arbousiers,40150,Angresse
73,,Route de Benesse,40150,Angresse
219,,impasse de lahaurie,40150,Angresse
142,,Allée de la Plaine,40150,Angresse
224,,Route de Tyrosse,40150,Angresse
2,,Route de Saubion,40150,Angresse
96,,Rue du Cout,40150,Angresse
763,a,Route de Portets,40150,Angresse
533,,Route de Minjacq,40150,Angresse
221,,Rue du Cout,40150,Angresse
58,,Rue des Noisetiers,40150,Angresse
18,,Rue du Haou,40150,Angresse
296,,Allée Cazaban,40150,Angresse
68,,Impasse du Levant,40150,Angresse
31,,Chemin de Pascouale,40150,Angresse
30,,Rue des Noisetiers,40150,Angresse
142,,Rue des Arbousiers,40150,Angresse
416,,Route de Tyrosse,40150,Angresse
62,,Chemin de Pascouale,40150,Angresse
28,,Rue des Arbousiers,40150,Angresse
100,,Allée des Chênes,40150,Angresse
222,,Rue des Pins,40150,Angresse
284,,Route du Vignau,40150,Angresse
120,,impasse de lahaurie,40150,Angresse
120,,Chemin du Moulin de Sis,40150,Angresse
149,,Rue d'Amaniou,40150,Angresse
15,,Rue des Noisetiers,40150,Angresse
11,,Allée de la Plaine,40150,Angresse
78,,Impasse du Tuc,40150,Angresse
53,,Chemin de la Fontaine,40150,Angresse
157,,Route de Saubion,40150,Angresse
97,j,Rue du Cout,40150,Angresse
811,,Route de Benesse,40150,Angresse
4,,Chemin de Sarrebruck,40150,Angresse
1839,,Route de Capbreton,40150,Angresse
231,,Rue du Cout,40150,Angresse
41,,Impasse de la Closerie,40150,Angresse
16,,Rue du Canal de Lamothe,40150,Angresse
576,,Chemin du Moulin de Sis,40150,Angresse
130,,Route du Vignau,40150,Angresse
142,,Impasse de l'Alios,40150,Angresse
110,,Allée Cazaban,40150,Angresse
162,,Impasse de la Coudeyte,40150,Angresse
30,,Rue Tuquet 1,40150,Angresse
126,,impasse des grives,40150,Angresse
150,q,Chemin de l'Airial,40150,Angresse
326,,Route de Capbreton,40150,Angresse
27,,impasse de la chênaie,40150,Angresse
15,b,Route de Tyrosse,40150,Angresse
102,,Impasse Milloc,40150,Angresse
60,,Rue des Chataigniers,40150,Angresse
175,,Rue de la Marquèze,40150,Angresse
193,,Chemin de Lagroune,40150,Angresse
220,,Route de Tyrosse,40150,Angresse
94,,Rue de la Pandèle,40150,Angresse
30,,Allée du Bosquet,40150,Angresse
21,c,Impasse du Guibe-rouy,40150,Angresse
37,,Allée du Sabotier,40150,Angresse
165,,Allée des Chênes,40150,Angresse
561,,Route de Capbreton,40150,Angresse
35,,Impasse de la Coudeyte,40150,Angresse
325,,Impasse Lauga,40150,Angresse
316,,Allée Cazaban,40150,Angresse
260,,Rue de Loustaou,40150,Angresse
30,,Allée des Alouettes,40150,Angresse
1575,,Route de Tyrosse,40150,Angresse
267,,Chemin de Sarrebruck,40150,Angresse
1665,,Route de Capbreton,40150,Angresse
109,d,Allée Jean Cazenave,40150,Angresse
21,,Impasse de la Forge,40150,Angresse
154,,Rue du Canal Blanc,40150,Angresse
419,,Route de Seignosse,40150,Angresse
55,,Route de Capbreton,40150,Angresse
78,,Rue des Noisetiers,40150,Angresse
159,v,Chemin de l'Airial,40150,Angresse
263,,Rue des Chataigniers,40150,Angresse
625,,Route de Tyrosse,40150,Angresse
26,,Allée de Lauga,40150,Angresse
71,,Avenue de la Mairie,40150,Angresse
273,,Rue de Saubiolle,40150,Angresse
189,,Route de Capbreton,40150,Angresse
524,,Route de Seignosse,40150,Angresse
40,,impasse des ortolans,40150,Angresse
125,,Impasse de l'Alios,40150,Angresse
249,,Rue du Canal de Lamothe,40150,Angresse
181,,Allée des Chênes,40150,Angresse
39,,Route de Saubion,40150,Angresse
305,,Route de Minjacq,40150,Angresse
676,,Route de Capbreton,40150,Angresse
33,,Route de Minjacq,40150,Angresse
233,,Route de Capbreton,40150,Angresse
9,,Route de Tyrosse,40150,Angresse
96,,Impasse de la Coudeyte,40150,Angresse
55,,Impasse de la Pepiniere,40150,Angresse
1009,,Route de Tyrosse,40150,Angresse
97,f,Rue du Cout,40150,Angresse
150,m,Chemin de l'Airial,40150,Angresse
324,,Route de Capbreton,40150,Angresse
834,,Route de Benesse,40150,Angresse
230,,Allée de Lauga,40150,Angresse
